,제목,가수,가사
170,니 소식2,송하예,너와 헤어지고 많이 후회를 했어 그땐 내가 너무 어렸었나 봐 사랑을 조금만 더 알았더라면 너를 그냥 놓지 않았을 텐데 벌써 좋은 사람 만나 잘 지낸다 들었어 솔직히 나만큼 너도 힘들어할 줄 알았는데 넌 정말 다 잊었니 미련도 없을 만큼 기억도 안 날 만큼 너의 그 사람이 잘해주나 봐 그런 너를 잊지 못하고 아직 헤어 나오지를 못해 너의 소식 들려오는 그날엔 또 무너져 내렸어 우리가 뭐 때문에 헤어졌는지 돌아보니 아무것도 아니었어 그때 널 조금만 더 이해했더라면 지금 우린 마주하고 있을까 얼마나 시간이 흘러야 내 맘이 무뎌질까 많은 밤을 지새워봐도 지워지지 않아 넌 정말 다 잊었니 미련도 없을 만큼 기억도 안 날 만큼 너의 그 사람이 잘해주나 봐 그런 너를 잊지 못하고 아직 헤어 나오지를 못해 너의 소식 들려오는 그날엔 또 무너져 내렸어 너와 소중했던 추억이 많아서 더욱 힘든 건가 봐 아직 못 잊는 건가 봐 한 번만 생각해줘 실수라도 한 번만 미워도 다시 한번 우리 사랑이 고작 그 정도였니 이런 내가 미련하겠지 네겐 그저 스친 인연인데 나만 혼자 유난 떠는 것 같아 행복한 걸 알지만 다 잊지는 말아줘 정말 사랑했고 서로 애틋했던 그런 우리였잖아 다신 사랑 못 할지 몰라 내겐 니가 전부였으니까 여전히 난 이렇게 너무 힘들어 니 소식이 들리면
171,너를 사랑하고 있어,백현 (BAEKHYUN),어떤 말로 표현해야 이 감정을 알까 어떻게 널 바라봐야 나의 마음을 알까 너와 같이 계절을 겪고 너와 거리를 걷고 아주 천천히 너를 알아가는 이 시간 속에 네가 어디 있다 해도 너를 사랑하고 있어 서두르지 않을게 난 네 뒤에 서 너를 지켜줄게 I will be with you 너에게 다가갈게 I will be with you 난 언제나 my love for you 너와 같은 시간 속에 머물고 싶은데 너와 같은 공간 속에 함께 하고 싶은데 천천히 난 걸어가 볼게 바로 네가 있는 곳 너에게 가는 연습일 거라고 믿고 있으니 네가 어디 있다 해도 너를 사랑하고 있어 서두르지 않을게 난 네 뒤에 서 너를 지켜줄게 I will be with you 너에게 다가갈게 I will be with you 난 언제나 my love for you 우우우우우우 나에게 대답해줘 우우우우우우 나에게 약속해줘 오랜 시간이 언젠가 지나가면 나의 마음을 그땐 너도 알게될까
172,혼술하고 싶은 밤,벤,위로받고 싶은 날 내겐 말해도 돼 위로받고 싶은 날 내겐 기대도 돼 비에 섞인 음악 소리에 혼자 젖은 새벽 감성에 때론 너무 지치고 때론 너무 지쳐서 가끔 아주 가끔 혼술하고 싶은 밤 전화해 혼자 있고 싶은 밤 전화해 참았던 눈물에 울컥해도 괜찮아 가끔 아주 가끔 혼술하고 싶은 밤 전화해 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔 웃고 싶지 않은 날 그냥 그래도 돼 도망치고 싶은 날 그래 떠나도 돼 비에 섞인 눈물 소리에 젖어 드는 슬픈 감정에 때론 너무 지치고 때론 너무 지쳐서 가끔 아주 가끔 혼술하고 싶은 밤 전화해 혼자 있고 싶은 밤 전화해 참았던 눈물에 울컥해도 괜찮아 가끔 아주 가끔 혼술하고 싶은 밤 전화해 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔 전부 이해할 수 없지만 내게 말해 참았던 눈물이 왈칵 쏟아질까 봐 미치게 답답해 울컥하는 마음에 가끔 기대도 돼 내게 혼술하고 싶은 밤 외로워 혼자라는 생각에 서러워 말없이 눈물로 소리쳐도 괜찮아 그래 울어도 돼 혼술하고 싶은 밤 외로워 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔
173,추억은 사랑을 닮아,박효신,그대가 부네요 내 가슴 안에 그대라는 바람이 언제나 내게 그랬듯이 내 맘 흔들어 놓고 추억이란 흔적만 남기고 달아나죠 난 길을 잃었죠 늘 그대라는 사람만 보다가 단 한 번 의심하지 않고 여기까지 왔는데 그대 없는 낯설은 길 위에 남아 있죠 가져가세요 좋은 기억마저도 그대가 없이는 내겐 짐만 될 텐데 자꾸 꺼내 보면 그리움만 커져서 다시 돌아가는 길 발걸음 또 멈추게 하죠 추억은 사랑을 닮아 난 자꾸 돌아보겠죠 그곳엔 아직도 그대가 있어서 그래서 아픈가 봐요 한 번쯤 꼭 한 번쯤은 그대도 날 볼까 봐 오늘도 기다려요 나 이제 어쩌죠 아무리 그댈 달아나려 해봐도 한뼘도 멀어지지 못해 매일 같은 자리에 매일 같은 무게로 하루를 살아가죠 어딜 보아도 온통 그대 뿐이죠 날 보던 눈빛이 자꾸 맘에 걸려서 다시 눈을 감고 그댈 지우려하면 굳게 다문 입술이 떨려와 참았던 눈물이 흐르죠 추억은 사랑을 닮아 난 자꾸 돌아보겠죠 그곳에 아직도 그대가 있어서 그래서 아픈가 봐요 한 번쯤 꼭 한 번쯤은 그대도 날 볼까 봐 오늘도 기다려요 어느 날 뒤돌아보다 그대가 나를 본다면 난 어떻게 하죠 아무 말 못하는 나를 잘 알잖아요 추억은 바람을 타고 언젠가 흩어질 텐데 울어도 소리쳐 봐도 모른 척 버리려 해도 잊지 못할 그 사람 오늘도 기다려요 나를 잘 알잖아요
174,이럴거면,아이비,이럴 거면 날 흔들어 놓지 말지 이럴 거면 잘해주지나 말지 이럴 거면 첨 스쳐가게 놔두지 너를 모르는 채 살게 하지. 떠날 거라면.  원망해도 후회해도 널 향한 나의 사랑은 이미 엎질러진 물 처럼 주워 담을 수 없어  나를 울리려고 이럴려고.. 날 사랑 했니. 너를 사랑하게 했니 멀쩡한 사람 왜 넌 바보 만들어 버릴 거면. 그럴 거였으면 왜 내 맘 모두 가져간 거야 조각나버려 이제 다신 쓸 수도 없게  내 머리는 내 입술은 매일 니 욕만 하는데 나의 가슴은 내 눈물은 자꾸 니 편만 들어  나를 울리려고 이럴려고 날 사랑 했니 너를 사랑하게 했니 잘살던 사람 왜 늘 울게 만들어 버릴 거면. 그럴 거였으면 왜 내 맘 모두 가져간 거야 누구에게도 이제 다신 줄 수도 없게  너를 알기 전 서로 몰랐던 때로 돌아가기엔 널 너무 사랑했나 봐  잊지 못할 거면 이럴 거면 널 붙잡을 걸 네게 떼라도 써볼걸 사랑한다고 너 없인 못산다고 울릴 거면 그립게 할 거면 차라리 너의 곁에서 울려 볼 수 있다면 혼자 사랑해도 되니까 나만 사랑해도 되니까
175,함께 했는데 이별은 나 혼자인 거야,이소정,이젠 누군갈 만나는 게 난 아직은 힘이 들것 같아 다시는 믿고 싶지 않아 왜 난 사랑을 하면 할수록 뭐 그리도 어려운 건지 홀로 남겨질 내게 또 미안해 날 사랑한다며 절대 안 떠나겠다며 너를 많이 사랑했는데 모든 걸 함께 했었는데 이별은 나 혼자인 거야 왜 이런 거냐고 잠시 내가 미워진 거라면 기다릴 수 있어 네가 돌아올 때까지 날 놓지 말아 줘 애써 날 위해주는 척하는 너의 그 뻔한 표정에서 네 맘의 끝을 봤어 착각이길 바랐어 이러지 말아 줘 맘이 찢어질 것 같아 너를 많이 사랑했는데 모든 걸 함께 했었는데 이별은 나 혼자인 거야 왜 이런 거냐고 잠시 내가 싫어진 거라면 기다릴 수 있어 네가 돌아올 때까지 날 놓지 말아 줘 나만을 바라보겠단 너를 믿고 네게 모든 걸 주고 사랑했었어 그래 내가 널 보내야겠지 내가 부족한 탓일까 정말 많이 사랑했는데 네 품에 안기고 싶은데 다시 널 기다리는 내가 참 비참해 보여 다시 내게 돌아와 준다면 나 울지 않을게 그땐 내 곁에 있어줘 날 놓지 말아 줘
176,신용재,하은 (포맨),매일 같은 옷을 입는 이유 너와 함께 입던 옷이라서 혹시 어디선가 알아보고 날 찾아줄까 봐 네가 좋아했던 옷을 입고 네가 좋아했던 가수처럼 노래하면 네가 볼 것 같아서 신용재를 따라 하고 따라 해도 안 되는 것처럼 사랑을 따라 하고 흉내 내도 안 되는 것처럼 목이 부서져라 이 노래를 불러도 너는 다시 돌아오질 않잖아 네가 그렇게도 좋아했었던 그 노래처럼 그때 네가 나를 떠난 이후 쉬지 않고 연습하는 이유 혹시 어디선가 들린다면 너 돌아볼까 봐 이제 우리 얘기가 돼버린 네가 좋아했던 노래들을 불러보면 네가 울 것 같아서 신용재를 따라 하고 따라 해도 안 되는 것처럼 사랑을 따라 하고 흉내 내도 안 되는 것처럼 목이 부서져라 이 노래를 불러도 너는 다시 돌아오질 않잖아 그때 그 노래처럼 아직 내가 너를 못 버리는 이유 여태 바보처럼 기다리는 이유 아직 내겐 사랑이라서 아무리 미친 듯이 불러봐도 넌 안 들리나 봐 이별은 연습하고 연습해도 안 되는 건가 봐 목이 부서져라 다시 너를 불러도 너는 내게 돌아오질 않잖아 네가 그렇게도 좋아했었던 그 노래처럼
177,헤어져줘서 고마워,벤,헤어져줘서 고마워 나는 헤어진 게 아니야 정말 헤어져서 고마워 네 맘은 진심이 아니야 같은 말 하게 하지 마 더 미워하게 하지 마 난 안 바뀌니까 아니 내가 정말 잘할게 아냐 사람 마음 쉽게 안 변해 우린 안 봐도 뻔해 맨날 말로만 끝내자 말하면 뭐 해 질질 끌지 말고 헤어지자 그래 오늘은 꼭 헤어지자 그만 미워하고 더 후회하지 말고 그냥 미친 척하고 우리 헤어져 보자 사랑인척하지만 너와 나 이미 다 끝났잖아 되돌릴 수 없잖아 맨날 말로만 끝내자 말하면 뭐 해 질질 끌지 말고 헤어지자 진짜 사랑이 난 그리워 그래 네 마음 다 이해해 함께 있어도 난 외로워 뭐가 됐건 내가 미안해 이해한다고 하지 마 미안하다고 하지 마 듣기 싫으니까 아니 내가 정말 잘할게 원래 사랑이란 언젠간 변해 우리도 변했으니까 맨날 말로만 끝내자 말하면 뭐 해 질질 끌지 말고 헤어지자 그래 오늘은 꼭 헤어지자 그만 미워하고 더 후회하지 말고 그냥 미친 척하고 우리 헤어져 보자 사랑인척하지만 너와 나 이미 다 끝났잖아 되돌릴 수 없잖아 더 이상 시간 끌지 말고 헤어지자 마지막이라고 늘 믿었던 우리 사랑이 이젠 지긋지긋해 더 안 되는 거 붙잡지 좀 말고 제발 질질 끌지 말고 헤어지자 우리 이제 그만 보내주자 결국 생각나고 죽도록 후회해도 더 기대하지 말고 우리 헤어져 보자 이젠 사랑 아니야 너와 나 사랑했던 그때로 돌아갈 수 없잖아 맨날 말로만 끝내자 말하면 뭐 해 질질 끌지 말고 헤어지자 그래 우리 이제 헤어지자
178,너는 어땠을까,노을,언제부터인지 습관처럼 연락하고 마주한 시간이 더는 설레질 않아 하루 종일 반복되는 다툼까지도 사소하게 쌓인 오해마저 어떤 말로 풀어야 하는지 익숙한 탓인지 조금은 지겹기도 해 혼자인 시간이 가끔은 그립기도 해 하루 종일 궁금하던 너의 안부도 더는 쉽게 물어볼 수 없는 그런 감정에 하루를 살아 넌 어떻게 지내는 건지 혹시 나와 같은 지 바쁜 일상 속에 내 생각 같은 건 하지 않는지 날 만나 사랑했던 걸 후회하진 않는지 끝이라는 게 생각보다 쉬운 일인 건 아닌지 쉬울 줄 알았어 널 마주하기 전에는 마음과는 달랐어 왜 이렇게 아픈 건지 생각보다 너무 쉽게 잊혀질 걸 알면서 왜 함께한 날들이 떠오르는지 넌 어떻게 지내는 건지 혹시 나와 같은 지 바쁜 일상 속에 내 생각 같은 건 하지 않는지 날 만나 사랑했던 걸 후회하진 않는지 끝이라는 게 생각보다 쉬운 일인 건 아닌지 사실 잠시뿐인 걸 알고는 있지만 어떤 말로 우리를 끝내 보내야 하는지 널 다시 만날 수 있을까 함께 나눈 그 많은 말들과 온기가 거짓말처럼 지워질까 어떤 말도 할 수 없는 마지막을 건네는 너의 표정이 돌아선 지금도 지워지지를 않아 그때의 너는 어떤 마음이었을까
179,넋두리,닐로(Nilo),잘 지내니 잘 사는 것 같아 친구들에게서 네 소식을 들어 많은 날이 지나버렸지만 마주했던 시간은 마치 어제 같아 거니는 거리마다 자꾸 네가 생각나 언제쯤이면 이 시간이 무뎌질까 이제 와 뭘 어떡해 정말 아무것도 할 수 없잖아 하나부터 열까지 너로 물들어있어 모두 다 거짓말 같아 믿을 수 없잖아 아침 눈을 떴을 때 지금 이 모든 게 꿈이었음 좋겠어 되돌릴 수 있다면 네 손잡고 거닐던 나 그때로 단 한번만 안 된다는 걸 알아 그래서 더 힘들어 여전히 오늘도 가슴이 답답해서 수많은 밤 지샜지만 이제 네 소식을 들어도 난 괜찮아 너무 힘이 들 때면 가끔 너의 이름만 불러 볼게 하나부터 열까지 너로 물들어있어 모두 다 거짓말 같아 믿을 수 없잖아 아침 눈을 떴을 때 지금 이 모든 게 꿈이었음 좋겠어 되돌릴 수 있다면 네 손잡고 거닐던 나 그때로 단 한 번만 안 된다는 걸 알아 그래서 더 힘들지만 단 한 번만이라도 널 보고 싶어 스친 우연이라도 한번 볼 수만 있다면 그럼 덜 힘들까 많은 밤을 지새도 너의 기억을 다 지우진 못할 거야 이런 게 사랑이라면 다신 못할 것 같아 나 그때로 단 한 번만 안 된다는 걸 알아 그래서 더 힘들어 오늘도
180,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),봄날처럼 몰래 다가왔던 나의 그대 여름 같이 뜨거웠던 우리의 시간들 어느덧 찾아온 시린 겨울 혹시 그대 아프진 않을까 걱정돼요 그대에게 부족한 나라서 나 그렇게 그댈 붙잡지 못했죠 소리 없이 울먹이던 그대 그만하자는 그 말 다 거짓말이죠 오지 않는 전화를 붙잡고 후회만 하는 참 바보 같은 나 그땐 뭐가 그렇게 어려웠던 건지 조용히 그대 마음 안아줄 걸 우연처럼 다시 와줘요 내 품에 머물던 그대 온기 남았는데 그댈 사랑한 만큼 하루하루 겨우 버텨봐도 너무 아파 매일 그대 생각에 살아요 빗방울이 떨어지던 그 밤 우산처럼 기울던 그대와 나는 하염없이 눈물만 흘렸죠 돌아온다는 그 말 다 거짓말이죠 오지 않는 전화를 붙잡고 후회만 하고 있는 참 바보 같은 내가 그댈 사랑한 만큼 하루하루 겨우 버텨봐도 너무 아파 매일 그대 생각에 살아요 오늘도 술에 취해 그댈 부르고 후회만 하고 있는 참 이기적인 내가 우리 사랑한 만큼 지우기엔 너무 아픈 그대 이름 매일 그대 생각에 울어요 다시 내게 와줘요
181,말해! 뭐해?,케이윌,아무 말 없이 내게서 커져만 가는 게 아무래도 이대론 안 되겠어 어쩌다 내가 이렇게 네게 빠진 건지 이유를 나도 모르겠어 넌 왜 내게서 맴돌아 뭘 해도 신경 쓰이고 뭘 해도 궁금해지고 넌 왜 내게서 맴돌아 oh 어떡해 나 자꾸만 생각이나 말해 뭐해 말해 뭐해 이러다가 바보처럼 한 눈 팔게 하지 말고 말해볼래 말해볼래 나의 맘에 담긴 사람 you are my only one 너무나 사랑을 해도 눈물 난다는 게 그런 말이 이해가 되지 않아 하지만 그댈 본 순간 두 눈 가득 고인 눈물이 사랑인 것 같아 넌 왜 내게서 맴돌아 뭘 해도 신경 쓰이고 뭘 해도 궁금해지고 난 너 하나만 생각해 이렇게 난 자꾸만 입 맞추고 말해 뭐해 말해 뭐해 이러다가 바보처럼 한 눈 팔게 하지 말고 말해볼래 말해볼래 나의 맘에 담긴 사람 you are my only one 내 모든 게 서툴다 해도 네 곁에 나 머물고만 싶어지는 게 사랑일까 사랑일 거야 너의 너의 남자 되고 싶어 말해 뭐해 말해 뭐해 내게 오는 사랑은 다 그대라는 이름인걸 말해 뭐해 말해 뭐해 나의 맘에 담긴 사람 you are my only one
